CustomerID,BikeBuyer,YearlyIncome,Age,MaritalStatus,Education,Gender,NumberCarsOwned,TotalChildren
11478,0,52179,32,S,High School,M,1,0
18669,1,36531,46,M,Partial College,M,1,1
15334,0,30544,55,S,Partial High School,F,0,0
15754,0,78418,49,S,High School,F,1,0
28189,0,132084,46,S,Graduate Degree,M,1,0
24363,1,81039,35,M,Graduate Degree,F,1,1
16381,0,104562,47,S,Graduate Degree,F,3,0
12036,1,76738,64,M,Bachelors,F,1,2
16235,0,27600,49,M,Partial College,M,0,2
21670,1,60712,33,S,Partial High School,M,0,0
27170,0,25765,33,M,High School,M,0,2
29321,1,106129,45,S,Partial College,M,1,0
28710,1,82758,52,M,High School,M,0,2
26639,1,134126,46,M,Graduate Degree,F,3,0
18269,1,78455,42,S,Bachelors,F,2,0
13705,1,138889,31,S,Graduate Degree,M,0,0
26274,1,58334,48,M,High School,F,1,1
11487,0,30559,34,S,Partial High School,F,1,0
28911,1,32271,55,M,High School,M,1,2
22137,0,31815,65,M,Graduate Degree,F,1,2
18585,1,107124,36,M,Graduate Degree,F,2,2
11220,0,29529,55,M,Partial College,F,1,2
22937,0,128303,44,S,Bachelors,M,1,0
15280,0,58001,37,S,Bachelors,F,1,0
14783,0,86872,38,S,Partial College,F,3,0
11273,1,59819,49,M,Partial College,M,1,1
19706,1,55779,50,S,Partial College,M,2,0
18419,0,61221,44,M,High School,F,1,2
21385,0,86010,25,S,Partial College,F,1,0
23148,1,106087,35,M,Bachelors,M,1,2
26448,1,61154,56,M,High School,F,2,1
11247,1,59176,49,S,Partial College,F,2,0
26073,0,136709,71,S,Graduate Degree,F,2,1
11045,1,78379,55,S,High School,M,0,0
20644,0,26349,71,S,Graduate Degree,M,1,1
11846,0,104349,41,S,Bachelors,F,3,0
29389,1,85542,39,M,Bachelors,M,2,1
17878,1,105678,44,M,Bachelors,F,3,2
21839,0,105733,60,M,Bachelors,M,0,2
22828,1,109518,55,M,Partial College,M,1,2
19304,0,58583,52,S,High School,F,1,0
15405,0,128792,52,M,Graduate Degree,M,2,0
12945,1,136161,40,M,Graduate Degree,F,1,2
18106,0,87247,54,M,Partial College,M,1,2
25042,0,85687,30,S,High School,F,3,0
15341,1,78374,54,M,Partial College,F,3,2
13054,0,81649,30,M,Partial College,M,0,0
24018,0,56307,46,S,Partial College,F,1,0
21261,1,60939,29,S,Partial College,F,2,0
11339,1,136927,44,S,Graduate Degree,M,2,0
18305,1,56942,69,M,Bachelors,M,0,2
14605,0,36370,40,S,Bachelors,F,1,0
29074,1,56196,28,S,Partial College,F,2,0
14639,0,52014,45,M,Partial College,M,1,1
16992,1,110326,41,S,Bachelors,M,2,0
28467,0,56627,50,M,Partial College,F,1,2
21331,1,52871,51,S,Partial High School,M,1,0
27258,0,30116,33,S,Graduate Degree,M,1,0
26454,1,129708,68,M,Graduate Degree,M,3,2
11346,0,54394,50,S,Partial College,F,1,0
20301,1,87439,37,M,Partial College,F,1,1
21783,0,33746,57,S,High School,F,0,0
15036,1,54991,26,S,Bachelors,M,0,0
22925,0,107868,41,M,Bachelors,F,2,0
11202,1,133592,58,M,Bachelors,F,2,2
23772,0,31382,34,M,Partial High School,M,1,1
24914,1,110252,33,M,Bachelors,F,1,1
22377,0,59482,38,S,Graduate Degree,M,1,0
26041,1,55702,48,M,Partial College,F,1,2
19575,1,31400,39,S,Bachelors,M,1,0
13868,1,83921,35,S,Graduate Degree,F,0,0
18725,0,132618,38,S,Bachelors,F,2,0
14900,0,54846,49,M,Partial College,F,1,1
16672,0,57750,31,S,Partial College,F,1,0
24252,0,28202,58,M,Partial College,F,0,2
13728,0,56375,50,M,Partial College,F,0,2
17383,1,36819,34,M,Graduate Degree,M,1,1
17535,0,56736,40,S,Partial College,F,1,0
18862,0,33624,51,M,High School,M,1,2
28376,1,138129,38,S,Bachelors,M,2,0
14325,1,52960,48,S,Partial College,F,2,0
15673,1,54293,36,S,Partial College,M,2,0
14299,1,52636,38,M,Bachelors,M,1,2
11360,1,81443,27,S,Partial College,M,2,0
14713,1,52592,35,S,Partial College,M,0,0
13565,1,53520,54,M,Partial College,F,1,2
12920,0,107297,38,S,Bachelors,F,3,0
12085,1,88072,57,M,Bachelors,M,2,2
28749,0,27474,33,S,High School,M,1,0
20110,1,51489,47,M,Partial College,M,1,2
13747,1,80025,48,M,Partial College,M,2,2
21959,1,58871,36,M,Graduate Degree,M,0,2
27776,0,77723,39,S,Bachelors,F,1,0
25312,1,77517,33,M,Partial College,M,3,1
26428,1,36733,28,M,Bachelors,M,1,0
15438,1,105199,58,M,Partial College,M,3,2
26555,1,84275,28,S,Partial College,M,1,0
27224,0,31527,48,M,Partial High School,F,1,2
27134,0,84179,53,S,Partial College,M,1,0
27501,1,31789,50,M,Partial College,M,0,2
14064,0,62048,41,S,Bachelors,F,2,0
15570,0,61514,47,S,Bachelors,F,1,0
20206,1,81842,47,M,Bachelors,F,2,2
27221,1,57544,48,S,Partial High School,M,1,0
14304,1,83142,43,M,Bachelors,F,2,1
29063,1,60327,59,S,High School,M,0,1
23922,0,60675,39,M,Bachelors,M,1,1
26974,1,57736,25,S,Partial High School,M,2,0
16647,1,84996,63,M,Graduate Degree,F,3,2
18886,0,36118,27,S,Partial High School,M,1,0
20458,0,51595,31,M,Partial College,M,2,0
23479,0,105120,42,S,Partial College,M,1,0
14076,1,32001,29,M,High School,M,0,0
16349,1,110476,51,S,Partial College,M,2,0
29094,0,80217,53,M,High School,M,1,2
15000,0,35089,32,S,Partial High School,F,1,0
28237,0,54126,40,M,Bachelors,F,2,1
25053,1,82905,48,M,High School,M,3,2
26693,1,32001,49,M,Partial College,M,1,2
25807,0,32188,58,M,Partial High School,F,0,2
24983,0,56860,55,S,Partial College,F,1,0
18838,1,35410,50,M,Partial College,F,0,1
22967,1,60941,28,M,High School,F,2,0
22345,1,61368,50,M,High School,F,0,1
13049,1,55403,52,M,Partial College,F,1,2
19641,0,36106,25,S,Partial High School,M,0,0
14962,1,59769,40,M,Bachelors,M,0,1
26994,1,111111,33,M,Bachelors,F,2,0
14406,1,78852,55,M,Partial College,F,2,2
22174,1,78160,53,M,High School,M,1,2
27082,1,105846,35,M,Bachelors,M,1,2
27832,0,83017,29,S,Partial College,F,1,0
24010,1,62484,44,S,Partial College,M,1,0
14788,0,33875,38,S,High School,M,1,0
12859,0,106342,43,S,Partial College,F,1,0
25435,1,129164,40,M,Bachelors,F,1,2
24879,0,35028,57,M,Partial High School,F,1,2
12498,1,87399,42,M,Bachelors,M,2,2
21932,1,55739,45,M,Partial College,M,1,2
23693,0,27353,60,S,Partial High School,F,1,1
26597,0,81154,41,S,Bachelors,F,1,0
22896,1,110220,47,M,Bachelors,M,2,2
24512,1,76853,29,S,Partial College,F,2,0
20808,1,77691,50,M,Partial College,F,2,2
12736,0,56211,33,S,Partial High School,F,1,0
16779,1,102799,61,M,Bachelors,F,2,2
22200,1,56466,48,S,High School,F,2,0
21717,1,76811,46,M,Partial College,M,1,2
27293,1,129940,39,M,Graduate Degree,F,2,0
15730,1,103333,33,M,Bachelors,M,3,0
28493,0,127771,44,M,Graduate Degree,F,3,2
17262,1,56014,45,M,Partial College,F,1,2
21634,1,51600,40,M,Bachelors,F,1,2
18189,1,104535,29,M,Bachelors,F,3,0
24500,1,51900,28,M,High School,M,1,0
28846,0,87087,37,S,Bachelors,F,1,0
13122,1,108596,40,M,Bachelors,F,1,2
17899,0,77380,64,M,Bachelors,F,1,2
18694,1,130170,36,M,Graduate Degree,M,0,1
24725,1,82841,30,M,Partial College,F,2,0
13072,1,82092,32,S,Partial College,F,3,0
27290,1,84666,39,M,Bachelors,M,3,1
24133,0,29149,31,S,Partial High School,F,0,0
20929,0,59348,26,S,Partial College,M,0,0
13773,0,56977,38,M,Partial High School,F,1,1
11881,0,106586,46,M,Bachelors,M,2,2
24381,0,107197,40,S,Bachelors,M,1,0
22547,1,84476,34,S,Graduate Degree,M,3,0
15069,1,52418,35,S,Partial College,M,0,0
22892,1,35364,46,S,Graduate Degree,M,0,0
22154,0,57756,28,S,Partial High School,F,1,0
14817,1,57411,40,M,Bachelors,F,0,2
19829,1,132452,42,S,Graduate Degree,M,2,0
19793,0,52059,48,S,High School,F,0,0
20874,0,83909,37,S,Partial College,M,1,0
23098,0,61610,55,S,Partial College,M,2,0
14735,1,61368,52,M,Partial College,F,1,2
26298,1,53010,33,M,Bachelors,F,1,2
20313,0,103540,27,S,Partial College,M,2,0
18584,0,51407,36,M,Graduate Degree,F,1,1
23149,0,62042,34,M,Bachelors,F,1,2
23246,0,30513,39,S,Graduate Degree,F,1,0
19239,1,135992,32,M,Graduate Degree,M,2,0
16764,0,57836,32,M,Graduate Degree,M,1,0
17302,0,135603,41,S,Bachelors,F,1,0
14494,0,59702,52,M,Graduate Degree,M,1,1
24307,0,84499,46,S,Bachelors,F,1,0
12837,1,50960,72,M,Partial College,F,1,2
21216,0,108316,41,S,Bachelors,M,1,0
25701,1,105248,65,M,Bachelors,M,2,2
22948,1,61066,41,S,Bachelors,M,2,0
17762,1,85852,36,S,High School,F,2,0
17512,1,59273,49,M,High School,M,2,1
28203,1,85901,36,M,Graduate Degree,M,2,1
22460,0,51949,37,S,Partial College,M,1,0
27186,1,53704,34,S,Partial College,F,2,0
22315,0,35716,34,S,Partial High School,M,0,0
25907,0,27624,61,M,High School,F,1,2
11910,1,51594,39,M,Graduate Degree,F,1,2
19971,1,53334,34,S,High School,M,1,0
18162,1,83162,52,M,Partial College,F,3,2
18952,1,57012,40,M,Bachelors,F,0,2
16122,1,53867,43,M,High School,M,2,2
26893,0,80946,29,M,Bachelors,F,3,0
17467,1,129248,68,S,Graduate Degree,M,3,1
11021,1,86642,27,S,Partial College,F,2,0
17264,1,137739,46,S,Graduate Degree,M,3,0
12417,0,29677,38,S,Graduate Degree,F,1,0
26551,0,86345,28,S,Partial College,M,3,0
21633,1,30765,40,M,Bachelors,M,0,2
11595,0,85572,26,S,High School,M,3,0
29466,1,80239,62,M,Bachelors,M,0,2
28614,1,53650,48,S,Partial High School,M,1,0
13993,0,57337,27,M,Partial College,M,1,0
20050,0,83487,33,S,High School,F,1,0
24848,1,78601,60,M,High School,M,3,2
14703,1,77505,33,S,High School,M,2,0
11306,1,85135,45,M,Partial College,M,2,2
13577,0,60179,60,M,High School,M,1,2
20849,0,60206,35,S,Partial College,F,1,0
26413,1,33213,56,M,High School,F,0,2
13408,1,54448,48,M,Bachelors,F,1,1
18721,1,51534,42,S,Bachelors,M,2,0
14454,1,102652,71,M,Graduate Degree,F,2,2
26380,1,87521,48,M,Partial College,M,3,2
17479,0,29687,57,M,Partial High School,F,1,2
13409,1,52666,50,M,Partial College,M,2,1
25413,0,36431,35,S,Graduate Degree,F,0,0
15887,0,85047,59,M,Bachelors,F,2,2
15434,1,61171,60,M,High School,M,1,2
27884,1,81395,44,M,Graduate Degree,F,0,1
23830,0,80933,33,M,Graduate Degree,M,3,2
11178,0,131634,62,M,Graduate Degree,M,1,2
24946,0,132811,64,S,Graduate Degree,F,1,1
27372,0,84751,57,S,High School,M,3,0
25556,0,61653,25,S,Partial College,F,2,0
27984,0,36206,34,S,High School,F,1,0
11441,0,36457,58,M,Partial High School,F,0,2
24404,0,130794,71,M,Graduate Degree,M,2,3
14141,1,60762,45,S,High School,F,2,0
29081,0,30886,56,S,Partial High School,M,1,0
16654,0,58092,32,M,Partial College,F,1,0
19865,1,86417,57,M,Partial College,F,3,2
24442,0,28802,54,M,Partial College,F,1,2
18670,0,26559,47,M,Partial College,F,1,2
17155,1,77237,56,M,Partial College,M,1,2
17874,0,102514,38,S,Graduate Degree,F,2,0
26222,0,56102,33,S,High School,F,1,0
27564,1,54701,46,S,Bachelors,M,1,0
23833,1,105596,33,M,Bachelors,M,1,1
21860,0,29491,57,M,High School,F,1,2
16880,1,53904,69,M,Graduate Degree,M,2,2
21675,0,31960,34,S,Partial High School,F,0,0
20178,0,34523,25,S,Partial High School,F,1,0
23222,0,80240,32,S,High School,F,1,0
13475,0,53179,51,M,Partial High School,M,2,2
20259,1,56009,42,S,Bachelors,F,2,0
28120,1,81827,50,S,Partial College,M,0,0
11868,1,57845,38,S,Partial College,F,0,0
25407,1,77274,37,S,Bachelors,M,2,0
23419,1,60838,38,S,Bachelors,F,2,0
26221,1,30991,33,S,High School,F,0,0
14892,1,55890,50,M,Partial College,F,1,2
19740,0,109243,65,S,Graduate Degree,F,0,1
26468,1,34502,64,M,Bachelors,F,0,2
21153,1,87446,38,M,Graduate Degree,M,1,2
11749,0,130078,36,M,Graduate Degree,M,3,0
11225,0,82205,54,M,Partial College,F,3,2
26105,0,26341,45,M,Partial College,F,1,2
28450,0,26189,43,S,Bachelors,M,1,0
25363,1,57044,47,M,High School,F,1,1
18302,1,60691,47,S,Bachelors,M,2,0
24854,0,58580,51,S,Partial College,F,0,0
26587,1,60212,48,S,High School,M,2,0
25506,1,81461,27,M,Partial College,F,2,0
17749,1,82217,46,M,High School,F,0,2
25074,0,55290,41,M,Bachelors,F,0,1
29367,1,87062,38,S,Bachelors,M,2,0
21540,0,62451,55,S,Bachelors,M,1,0
23602,1,83529,49,M,High School,F,2,2
11087,1,79431,48,M,Partial College,F,3,2
15713,0,34363,57,M,Partial High School,F,0,2
16901,1,51889,68,M,Bachelors,M,1,3
15394,1,103676,69,M,Bachelors,F,0,2
28844,1,61978,37,S,Bachelors,F,0,0
23927,1,56729,41,S,Partial College,M,0,0
19365,0,58683,43,M,Bachelors,M,0,1
14048,1,77363,43,M,Bachelors,M,3,1
26610,1,51507,43,M,Partial College,F,2,1
24180,1,60505,62,S,Partial College,M,1,1
12130,1,57941,49,S,High School,F,0,0
25893,0,85737,54,S,High School,F,1,0
16400,1,62221,38,M,Bachelors,M,2,1
17060,1,109260,38,M,Graduate Degree,M,1,2
25059,1,106826,32,S,Partial College,M,2,0
13874,1,106262,35,M,Graduate Degree,F,3,0
25547,0,128478,66,S,Bachelors,F,1,1
28317,0,29419,44,M,Partial College,M,1,2
21318,1,109872,45,S,Partial College,M,2,0
28884,0,27898,49,S,High School,F,1,0
25460,1,86742,39,M,High School,F,0,2
25112,1,52979,37,M,Bachelors,F,1,1
12061,0,76934,62,M,Bachelors,M,2,2
17667,1,106788,50,M,Partial College,M,1,2
28855,0,79540,38,S,Bachelors,F,2,0
11826,1,136625,39,M,Graduate Degree,F,2,0
25631,0,59923,42,S,High School,F,1,0
18270,0,33799,42,S,Bachelors,F,0,0
24251,1,77897,58,S,Partial College,M,0,1
12845,1,105353,39,M,Bachelors,F,0,1
16436,0,79393,42,S,Partial College,M,1,0
28142,0,87453,31,S,High School,M,2,0
19785,0,53223,50,M,High School,F,2,2
12134,1,86345,50,M,High School,M,0,2
18222,0,26701,36,M,Bachelors,F,1,1
27612,1,52742,48,M,High School,M,1,1
27116,0,60864,39,S,Graduate Degree,F,1,0
19184,0,54531,34,S,Partial High School,F,2,0
28436,0,107995,29,S,Partial College,M,1,0
11988,0,104132,43,S,Partial College,F,1,0
22692,0,29640,42,M,Bachelors,F,1,2
14841,0,28102,93,M,Partial High School,M,0,3
15559,1,79203,46,M,Bachelors,M,1,1
21132,1,82792,31,S,Partial College,M,2,0
21777,1,51132,58,M,Partial College,F,2,2
16714,1,32620,29,M,High School,M,0,0
15338,1,77720,55,M,Partial College,F,0,2
17449,0,27832,69,M,Graduate Degree,M,1,3
14253,0,105373,62,S,Bachelors,M,2,1
28040,1,78082,56,M,Partial College,M,1,2
29032,0,34377,53,S,Partial High School,F,0,0
27916,0,56521,31,S,Partial College,M,2,0
13856,1,79628,34,S,High School,M,1,0
26114,0,28876,52,S,Graduate Degree,M,1,0
24574,0,53418,56,S,Partial College,F,1,0
20011,0,56949,39,M,Graduate Degree,M,2,2
23340,1,30799,32,M,Partial College,F,1,0
16469,0,31406,30,S,Partial College,F,1,0
24382,1,103283,41,M,Bachelors,M,0,2
17233,1,82385,29,M,Bachelors,F,1,0
11861,1,82237,43,M,Partial College,F,0,1
25473,0,104394,40,M,Bachelors,F,2,2
28812,0,81789,32,M,Graduate Degree,F,1,0
27933,1,76322,51,S,Partial College,F,3,0
26897,1,61671,43,M,Graduate Degree,F,1,1
22078,0,87578,43,M,Partial College,M,2,2
22288,0,79920,40,S,Bachelors,F,2,0
16778,1,111613,61,S,Graduate Degree,M,1,1
15910,1,80191,54,M,Partial College,M,2,2
20521,0,34666,57,M,High School,F,1,2
19973,1,56847,35,M,Bachelors,M,1,2
17116,1,59393,31,S,Partial College,F,0,0
21001,1,86558,27,S,Bachelors,M,1,0
22549,1,85133,34,M,Graduate Degree,F,2,1
27171,1,51333,33,S,High School,F,0,0
25967,0,32388,48,M,Partial High School,F,0,2
20758,1,55606,49,M,High School,M,2,1
25827,0,60654,34,S,High School,F,1,0
16035,1,131372,43,M,Graduate Degree,M,3,2
11894,1,33613,36,M,Graduate Degree,F,0,1
26609,1,103233,43,M,Partial College,F,3,2
20436,0,54537,30,S,Partial College,F,1,0
16223,0,59950,52,M,Bachelors,M,1,2
23480,0,78152,42,S,Partial College,F,3,0
17568,0,60257,35,M,Bachelors,M,1,1
29311,1,107982,43,S,Partial College,F,2,0
15093,1,52378,61,M,High School,M,1,2
20678,0,107697,39,S,Bachelors,F,1,0
14972,0,26127,26,S,Partial College,F,1,0
27049,1,59923,47,M,Partial College,F,2,1
11213,1,55817,56,S,Partial College,F,0,0
15201,0,61314,48,S,Partial College,F,1,0
12509,0,36705,43,M,Bachelors,M,1,2
18639,0,55930,31,S,Partial College,F,1,0
25271,1,136740,61,S,Bachelors,M,2,1
22859,0,58861,34,M,Bachelors,F,1,2
28548,1,58167,25,S,Partial High School,F,0,0
16540,1,104590,45,M,Partial College,M,2,2
16820,0,87144,53,M,Partial College,F,3,2
24827,1,52616,40,M,Bachelors,M,1,1
17161,0,28394,55,S,Partial College,F,1,0
25035,1,87479,50,S,Partial College,F,2,0
12357,0,54020,34,S,High School,F,1,0
15497,1,132710,38,M,Bachelors,F,2,2
18727,0,78303,44,S,Partial College,F,1,0
23456,1,61044,49,M,Partial High School,M,1,1
18958,0,80301,43,S,Bachelors,F,1,0
21865,1,59789,57,M,High School,F,1,2
12567,1,106914,63,M,Bachelors,F,0,2
19002,1,82714,57,M,Partial College,F,2,2
28721,1,83223,41,M,Bachelors,F,1,2
29193,1,111757,39,S,Graduate Degree,M,3,0
21007,0,85417,45,M,Partial College,M,0,1
23843,1,80851,35,M,Graduate Degree,M,2,1
29396,1,137519,71,M,Bachelors,M,2,3
17613,1,58469,40,S,Bachelors,M,0,0
26916,1,79836,25,M,Partial College,F,3,0
20686,1,83675,40,S,Bachelors,M,2,0
12508,1,30590,43,M,Bachelors,F,0,2
24836,0,36197,80,S,Partial College,F,1,1
13212,0,34477,60,M,Bachelors,M,0,2
23881,0,26186,36,M,Graduate Degree,M,1,1
19818,1,85602,49,M,High School,F,1,2
14203,1,52182,58,S,High School,M,1,1
27649,1,59042,50,M,High School,M,2,2
17616,0,30902,41,S,Bachelors,M,0,0
27467,0,87503,27,M,Partial College,M,2,0
18642,0,55128,30,S,Partial College,F,1,0
23438,0,32074,40,S,Bachelors,F,1,0
15631,0,26021,34,S,Partial High School,M,0,0
19147,0,26082,41,M,Bachelors,M,1,1
21152,1,132260,38,S,Graduate Degree,F,2,0
26381,1,56446,48,M,Partial College,M,1,1
14907,0,79407,49,M,Partial College,F,1,2
18260,0,109899,39,S,Bachelors,F,1,0
13493,1,78155,41,M,Graduate Degree,F,0,2
24070,1,80627,78,S,High School,M,3,1
26756,1,136802,40,S,Bachelors,F,2,0
28263,1,102829,44,M,Partial College,M,2,2
24806,1,52155,35,M,Graduate Degree,F,0,2
21416,1,77675,31,S,Partial College,M,0,0
18087,0,53283,57,S,Bachelors,M,1,0
14138,1,54535,62,S,Partial College,M,1,1
24019,0,58710,46,M,Partial College,F,1,2
12948,0,54081,41,M,Bachelors,M,1,1
20548,1,61496,48,M,High School,M,0,2
15204,0,82394,38,M,Bachelors,F,0,2
27174,0,112149,33,S,Partial College,M,1,0
21579,0,129123,71,M,Graduate Degree,M,2,2
12956,1,54872,43,S,Bachelors,M,1,0
12538,0,28065,44,M,Graduate Degree,F,1,2
29069,1,30325,58,S,High School,M,1,1
20269,1,85404,56,M,High School,M,2,1
19735,1,84685,66,M,Graduate Degree,F,1,3
11710,1,57309,43,M,High School,F,0,2
28787,0,36483,48,M,Partial High School,F,0,1
24384,0,35057,31,M,Partial College,M,0,0
22115,1,130467,52,M,Graduate Degree,M,1,2
11778,1,51298,34,S,Graduate Degree,F,0,0
24563,1,108918,51,M,Partial College,F,3,2
26430,0,31840,30,S,Bachelors,F,0,0
21548,0,55722,57,M,High School,F,1,2
14638,1,106812,45,S,Bachelors,M,2,0
11760,1,84251,38,M,Bachelors,F,1,2
27422,1,111702,56,M,Partial College,M,2,1
13695,0,30673,34,S,High School,M,1,0
14586,0,83824,38,S,Bachelors,F,1,0
19762,1,61085,55,S,Partial High School,M,1,0
16284,0,59154,42,S,High School,M,1,0
26327,1,133298,35,M,Graduate Degree,M,1,1
19025,1,85669,53,S,Partial College,M,3,0
19335,0,27369,41,S,High School,M,1,0
25421,0,55694,38,S,Bachelors,M,1,0
25933,1,32461,28,S,Partial College,M,0,0
12847,1,137840,41,M,Bachelors,M,3,1
27117,1,113389,39,M,Graduate Degree,M,1,1
28687,1,58719,35,S,High School,M,2,0
25061,1,84106,31,S,High School,F,2,0
26285,0,105020,33,S,Graduate Degree,F,1,0
26014,0,111106,47,S,Bachelors,F,1,0
14542,1,82279,48,M,Bachelors,M,0,2
13034,0,62055,56,S,Partial High School,F,1,0
27484,0,34900,56,S,Partial High School,F,1,0
11069,0,82471,50,S,High School,F,1,0
26244,0,55603,39,M,Graduate Degree,M,1,2
22791,1,34475,53,M,High School,F,0,2
15269,0,51961,29,M,High School,F,1,0
22882,0,112556,38,S,Partial College,M,1,0
16795,1,132803,58,M,Bachelors,F,3,2
29180,1,51639,36,M,Graduate Degree,M,0,2
26791,0,53915,28,S,Partial High School,M,1,0
13517,1,82477,63,S,Bachelors,M,3,1
22093,1,52669,50,M,High School,F,1,2
13273,1,130582,72,S,Graduate Degree,F,3,1
20233,0,31886,41,S,Bachelors,F,1,0
28892,0,59330,60,S,Partial College,F,1,1
12117,1,87301,54,M,Partial College,M,1,2
18792,1,53644,26,M,High School,F,1,0
14609,1,81535,41,S,Bachelors,F,0,0
26192,1,110242,62,M,Bachelors,M,1,2
19585,1,60216,37,S,Bachelors,F,0,0
18229,1,102303,46,M,Partial College,F,3,2
21984,1,111484,45,S,Partial College,F,2,0
24424,1,108774,69,M,Graduate Degree,F,3,2
29029,1,51894,53,S,Partial High School,M,2,0
22445,0,61426,36,S,Graduate Degree,F,1,0
17368,0,27747,37,S,Partial College,F,0,0
16280,0,56200,42,S,Partial High School,M,1,0
20056,1,54952,33,S,Partial High School,M,1,0
15251,1,87704,25,S,High School,M,3,0
14863,1,36131,34,S,Partial College,F,0,0
27106,0,27356,35,S,Graduate Degree,F,1,0
20306,1,83258,26,S,Partial College,F,2,0
17829,1,104407,42,M,Bachelors,F,1,2
22854,0,53352,32,S,High School,F,1,0
23432,1,111589,37,S,Bachelors,M,2,0
16834,0,135883,72,S,Graduate Degree,F,1,1
27754,0,103625,31,S,Partial College,M,3,0
27499,0,60866,50,M,Partial College,F,1,2
18571,0,130692,39,S,Graduate Degree,M,1,0
14799,0,30369,40,S,High School,F,1,0
15986,1,61851,51,S,Partial High School,M,0,0
16414,0,61739,41,S,Partial High School,F,0,0
16170,1,33241,39,S,Graduate Degree,M,0,0
20360,1,130228,70,M,Graduate Degree,F,0,2
19924,0,28779,51,M,Partial High School,M,0,1
28944,0,104209,32,M,Bachelors,F,2,0
22706,0,58439,29,S,Partial College,F,1,0
16115,1,134242,37,S,Bachelors,F,3,0
26079,1,31614,43,M,Partial College,M,1,1
20441,0,35771,32,M,Partial College,F,1,0
12633,1,79889,60,M,Bachelors,M,1,2
14419,1,77205,53,M,Partial College,F,1,2
21148,1,101873,38,S,Partial College,F,3,0
18179,0,32533,56,S,High School,F,1,0
26215,1,81229,31,M,Bachelors,M,3,0
28952,0,61890,33,S,High School,M,0,0
19612,1,78972,42,S,Bachelors,M,0,0
20698,0,61512,41,M,Bachelors,M,1,1
26898,0,81918,44,S,Bachelors,F,1,0
18482,0,32651,50,S,High School,F,1,0
23816,0,53980,46,S,Partial College,F,1,0
19984,0,130916,35,M,Bachelors,F,2,0
11490,0,34426,34,S,Partial High School,M,0,0
22245,1,55947,36,S,Bachelors,M,2,0
13146,0,61288,29,S,High School,F,1,0
19051,1,86282,51,S,High School,F,2,0
21335,1,80092,52,M,Graduate Degree,F,2,2
25601,0,26574,36,S,Bachelors,F,0,0
26938,0,54681,46,M,Graduate Degree,M,1,2
18489,0,80480,49,M,High School,M,3,1
20547,1,53879,52,M,Partial College,M,2,2
18041,0,26233,32,S,Partial High School,F,1,0
26528,1,76859,52,S,High School,M,0,0
19967,0,79117,33,S,Bachelors,M,0,0
27601,0,51830,52,S,Partial High School,F,1,0
21154,0,58189,77,M,Graduate Degree,M,2,2
12915,1,138296,38,S,Bachelors,F,3,0
13427,0,32724,41,S,Bachelors,M,1,0
12977,1,86860,38,S,Graduate Degree,F,2,0
18004,0,134802,39,M,Bachelors,F,1,2
17787,0,53165,38,S,Partial College,M,1,0
20158,1,81300,26,S,High School,M,2,0
16260,0,59237,39,S,High School,F,1,0
15556,1,59915,45,M,Partial College,M,1,1
13718,1,82823,52,M,Bachelors,M,2,2
12757,0,80351,30,S,Partial College,F,1,0
18672,1,111375,47,M,Graduate Degree,M,2,2
15798,1,111196,41,S,Bachelors,F,2,0
11687,1,60343,40,S,Bachelors,M,2,0
20837,1,86867,46,M,Partial College,M,2,2
18610,1,81855,42,S,Bachelors,F,0,0
18953,1,56145,40,S,Bachelors,F,2,0
15496,1,58036,38,S,High School,F,0,0
15532,0,82738,42,S,Bachelors,M,1,0
20952,0,55379,31,S,Partial High School,M,1,0
21050,1,79638,37,M,Bachelors,M,1,2
